1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,1,1,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,
1,1,3,3,3,3,3,3,0,0,0,0,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,1,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,
1,1,3,3,3,3,3,3,0,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,1,
1,1,3,3,3,3,3,3,0,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,1,
1,1,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,1,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,1,1,
1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,1,1,1,
1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,0,0,2,2,2,2,0,0,3,3,3,3,3,3,3,3,3,3,8,8,3,3,3,3,2,2,3,3,3,3,3,1,1,1,
1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,0,6,2,2,2,2,6,0,3,3,3,3,3,3,3,3,3,3,8,8,3,3,3,0,2,2,0,3,3,3,3,1,1,1,
1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,0,7,7,0,3,3,3,3,1,1,1,
1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,0,7,7,0,3,3,3,3,1,1,1,
1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,2,2,2,2,3,3,3,3,3,3,0,0,0,0,3,3,3,3,1,1,1,
1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,
1,1,1,1,1,3,3,3,3,8,8,3,3,3,3,3,3,2,2,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,2,3,3,3,3,4,4,4,3,3,3,3,3,3,3,1,1,1,
1,1,1,1,1,3,3,3,3,8,8,3,3,0,0,0,3,2,2,1,1,1,1,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,1,1,1,2,2,3,0,0,0,4,4,4,3,3,3,3,3,3,3,3,1,1,
1,1,1,1,1,3,3,3,3,3,3,3,3,0,6,0,3,2,2,1,1,1,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,1,1,2,2,3,0,6,0,3,4,4,3,3,3,3,3,3,3,3,1,1,
1,1,1,1,1,3,3,3,3,3,3,3,3,0,0,2,2,2,2,1,1,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,0,0,3,3,3,3,1,1,1,3,3,3,3,1,1,
1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,2,2,2,2,3,3,3,3,3,3,1,1,1,1,1,3,3,1,1,
1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,6,0,1,3,3,3,3,3,3,3,3,9,9,9,9,3,3,4,4,4,3,3,3,3,0,6,2,2,3,3,3,3,3,3,3,1,1,1,3,3,3,1,1,
1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,2,2,0,0,1,3,3,3,3,3,3,3,3,9,9,9,9,3,3,4,4,4,3,3,3,3,0,0,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,
1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,3,3,3,3,3,3,3,3,9,9,9,9,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,8,8,3,3,3,3,3,3,3,3,1,1,
1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,3,3,3,3,3,3,3,3,3,9,9,9,9,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,8,8,3,3,3,3,3,3,3,1,1,1,
1,1,3,3,1,1,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,
1,1,3,3,1,1,1,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,
1,1,3,3,3,1,1,1,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,
1,1,3,3,3,3,1,1,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,
1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,
1,1,1,1,3,3,3,3,3,3,3,3,1,1,3,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,2,2,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,2,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1

